episode_id,player_idx,n_steps,final_label,method,argmax_rel,max_dv
75888282,0,143,1,k5_drop10pct,0.5531914893617021,0.0783013079999999
75888282,0,143,1,k5_drop20pct,0.5531914893617021,0.0783013079999999
75888282,1,143,0,raw,0.574468085106383,0.24098959999999997
75888282,1,143,0,smooth_k5,0.0070921985815602835,0.09449893200000009
75888282,1,143,0,smooth_k15,0.0,0.03282452800000002
75888282,1,143,0,k5_drop10pct,0.5815602836879432,0.049383692000000035
75888282,1,143,0,k5_drop20pct,0.5815602836879432,0.049383692000000035
75890977,0,266,1,raw,0.6401515151515151,0.4287138
75890977,0,266,1,smooth_k5,0.9962121212121212,0.19748249000000018
75890977,0,266,1,smooth_k15,0.9772727272727273,0.06582749666666665
75890977,0,266,1,k5_drop10pct,0.5265151515151515,0.1365269400000001
75890977,0,266,1,k5_drop20pct,0.5265151515151515,0.1365269400000001
75890977,1,266,0,raw,0.6856060606060606,0.44339666
75890977,1,266,0,smooth_k5,0.5265151515151515,0.11940975200000004
75890977,1,266,0,smooth_k15,0.48863636363636365,0.04446272066666679
75890977,1,266,0,k5_drop10pct,0.5265151515151515,0.11940975200000004
75890977,1,266,0,k5_drop20pct,0.5265151515151515,0.11940975200000004
75896918,0,199,0,raw,0.26903553299492383,0.26822076
75896918,0,199,0,smooth_k5,0.005076142131979695,0.09382180000000007
75896918,0,199,0,smooth_k15,0.0,0.03151891000000001
75896918,0,199,0,k5_drop10pct,0.4517766497461929,0.08028516800000002
75896918,0,199,0,k5_drop20pct,0.4517766497461929,0.08028516800000002
75896918,1,199,1,raw,0.6700507614213198,0.49657897999999995
75896918,1,199,1,smooth_k5,0.9949238578680203,0.19748249000000018
75896918,1,199,1,smooth_k15,0.9847715736040609,0.0658218106666667
75896918,1,199,1,k5_drop10pct,0.6802030456852792,0.10346879199999987
75896918,1,199,1,k5_drop20pct,0.6802030456852792,0.10346879199999987
75900177,0,201,1,raw,0.32663316582914576,0.27652612
75900177,0,201,1,smooth_k5,0.9949748743718593,0.19748249000000018
75900177,0,201,1,smooth_k15,0.9698492462311558,0.06582749666666665
75900177,0,201,1,k5_drop10pct,0.2814070351758794,0.09261159600000002
75900177,0,201,1,k5_drop20pct,0.2814070351758794,0.09261159600000002
75900177,1,201,0,raw,0.3015075376884422,0.34820625999999993
75900177,1,201,0,smooth_k5,0.0,0.09449893199999998
75900177,1,201,0,smooth_k15,0.0,0.03282452800000002
75900177,1,201,0,k5_drop10pct,0.3165829145728643,0.08205978399999991
75900177,1,201,0,k5_drop20pct,0.3165829145728643,0.08205978399999991
75905839,0,94,0,raw,0.31521739130434784,0.19281787
75905839,0,94,0,smooth_k5,0.010869565217391304,0.09831542400000004
75905839,0,94,0,smooth_k15,0.0,0.03040134
75905839,0,94,0,k5_drop10pct,0.33695652173913043,0.047011513999999976
75905839,0,94,0,k5_drop20pct,0.33695652173913043,0.047011513999999976
75905839,1,94,1,raw,0.44565217391304346,0.0825284300000001
75905839,1,94,1,smooth_k5,1.0,0.19275436000000012
75905839,1,94,1,smooth_k15,1.0,0.06311501333333336
75905839,1,94,1,k5_drop10pct,0.33695652173913043,0.023816211999999948
75905839,1,94,1,k5_drop20pct,0.33695652173913043,0.023816211999999948
75921657,0,105,0,raw,0.6407766990291263,0.18906006999999997
75921657,0,105,0,smooth_k5,0.009708737864077669,0.09379550800000008
75921657,0,105,0,smooth_k15,0.0,0.033140879999999984
75921657,0,105,0,k5_drop10pct,0.6601941747572816,0.04929186400000002
75921657,0,105,0,k5_drop20pct,0.6601941747572816,0.04929186400000002
75921657,1,105,1,raw,0.4854368932038835,0.20793094999999995
75921657,1,105,1,smooth_k5,0.9902912621359223,0.19748249000000007
75921657,1,105,1,smooth_k15,0.9902912621359223,0.06580839533333327
75921657,1,105,1,k5_drop10pct,0.3786407766990291,0.044206994000000166
75921657,1,105,1,k5_drop20pct,0.3786407766990291,0.044206994000000166
75925168,0,171,0,raw,0.6272189349112426,0.23833136
75925168,0,171,0,smooth_k5,0.5857988165680473,0.06600088799999998
75925168,0,171,0,smooth_k15,0.5857988165680473,0.03474996066666669
75925168,0,171,0,k5_drop10pct,0.5857988165680473,0.06600088799999998
75925168,0,171,0,k5_drop20pct,0.5857988165680473,0.06600088799999998
75925168,1,171,1,raw,0.5798816568047337,0.30215299999999995
75925168,1,171,1,smooth_k5,0.9940828402366864,0.19748249000000018
75925168,1,171,1,smooth_k15,0.9644970414201184,0.06582749666666665
75925168,1,171,1,k5_drop10pct,0.5857988165680473,0.121725792
75925168,1,171,1,k5_drop20pct,0.5857988165680473,0.121725792
75925168,2,171,0,raw,0.1952662721893491,0.08675820499999999
75925168,2,171,0,smooth_k5,0.005917159763313609,0.050820172000000025
75925168,2,171,0,smooth_k15,0.011834319526627219,0.01762121533333333
75925168,2,171,0,k5_drop10pct,0.14792899408284024,0.03224436
75925168,2,171,0,k5_drop20pct,0.28402366863905326,0.022372852400000004
75925168,3,171,0,raw,0.35502958579881655,0.31001376999999997
75925168,3,171,0,smooth_k5,0.42011834319526625,0.05301364060000001
75925168,3,171,0,smooth_k15,0.40236686390532544,0.02913326346666667
75925168,3,171,0,k5_drop10pct,0.42011834319526625,0.05301364060000001
75925168,3,171,0,k5_drop20pct,0.42011834319526625,0.05301364060000001
75927660,0,158,1,raw,0.3076923076923077,0.19656348
75927660,0,158,1,smooth_k5,0.9935897435897436,0.19748249000000018
75927660,0,158,1,smooth_k15,0.9615384615384616,0.06582749666666665
75927660,0,158,1,k5_drop10pct,0.3076923076923077,0.08458575599999996
75927660,0,158,1,k5_drop20pct,0.3076923076923077,0.08458575599999996
75927660,1,158,0,raw,0.2948717948717949,0.19399463000000006
75927660,1,158,0,smooth_k5,0.0,0.09447480000000003
75927660,1,158,0,smooth_k15,0.038461538461538464,0.03830676666666666
75927660,1,158,0,k5_drop10pct,0.48717948717948717,0.04976435999999995
75927660,1,158,0,k5_drop20pct,0.48717948717948717,0.04976435999999995
75928517,0,152,1,raw,0.52,0.28536048
75928517,0,152,1,smooth_k5,0.9933333333333333,0.19748249000000018
75928517,0,152,1,smooth_k15,0.98,0.06582749666666665
75928517,0,152,1,k5_drop10pct,0.46,0.08361602000000001
75928517,0,152,1,k5_drop20pct,0.46,0.08361602000000001
75928517,1,152,0,raw,0.6333333333333333,0.20928849999999993
75928517,1,152,0,smooth_k5,0.006666666666666667,0.09449893200000009
75928517,1,152,0,smooth_k15,0.0,0.03282452800000002
75928517,1,152,0,k5_drop10pct,0.19333333333333333,0.07023210599999996
75928517,1,152,0,k5_drop20pct,0.6466666666666666,0.06614837999999995
75930516,0,194,1,raw,0.640625,0.43101203000000005
75930516,0,194,1,smooth_k5,0.9947916666666666,0.19748249000000018
75930516,0,194,1,smooth_k15,0.96875,0.06582749666666665
75930516,0,194,1,k5_drop10pct,0.6510416666666666,0.10172262600000004
75930516,0,194,1,k5_drop20pct,0.6510416666666666,0.10172262600000004
75930516,1,194,0,raw,0.578125,0.38347882
75930516,1,194,0,smooth_k5,0.5677083333333334,0.10404060800000003
75930516,1,194,0,smooth_k15,0.5625,0.041119850666666624
75930516,1,194,0,k5_drop10pct,0.5677083333333334,0.10404060800000003
75930516,1,194,0,k5_drop20pct,0.5677083333333334,0.10404060800000003
75937328,0,155,1,raw,0.46405228758169936,0.20827197000000003
75937328,0,155,1,smooth_k5,0.9934640522875817,0.19748249000000018
75937328,0,155,1,smooth_k15,0.9607843137254902,0.06582749666666665
75937328,0,155,1,k5_drop10pct,0.477124183006536,0.052634554000000056
75937328,0,155,1,k5_drop20pct,0.477124183006536,0.052634554000000056
75937328,1,155,0,raw,0.35947712418300654,0.08717531
75937328,1,155,0,smooth_k5,0.006535947712418301,0.05232359200000003
75937328,1,155,0,smooth_k15,0.0,0.017441197333333325
75937328,1,155,0,k5_drop10pct,0.37254901960784315,0.028170170800000005
75937328,1,155,0,k5_drop20pct,0.37254901960784315,0.028170170800000005
75937328,2,155,0,raw,0.3660130718954248,0.29581264
75937328,2,155,0,smooth_k5,0.006535947712418301,0.05232359200000003
75937328,2,155,0,smooth_k15,0.43137254901960786,0.01819365333333331
75937328,2,155,0,k5_drop10pct,0.35294117647058826,0.04794757999999999
75937328,2,155,0,k5_drop20pct,0.35294117647058826,0.04794757999999999
75937328,3,155,0,raw,0.2222222222222222,0.12554699
75937328,3,155,0,smooth_k5,0.006535947712418301,0.05426152000000001
75937328,3,155,0,smooth_k15,0.0392156862745098,0.02531606333333336
75937328,3,155,0,k5_drop10pct,0.39215686274509803,0.03584709999999999
75937328,3,155,0,k5_drop20pct,0.39215686274509803,0.03584709999999999
75939046,0,146,1,raw,0.6458333333333334,0.22186805999999992
75939046,0,146,1,smooth_k5,1.0,0.19742395999999995
75939046,0,146,1,smooth_k15,0.9930555555555556,0.06580798666666676
75939046,0,146,1,k5_drop10pct,0.3680555555555556,0.04811317599999998
75939046,0,146,1,k5_drop20pct,0.3680555555555556,0.04811317599999998
75939046,1,146,0,raw,0.3611111111111111,0.17686930000000006
75939046,1,146,0,smooth_k5,0.0,0.09947324000000002
75939046,1,146,0,smooth_k15,0.020833333333333332,0.04056720666666669
75939046,1,146,0,k5_drop10pct,0.3472222222222222,0.05721844799999998
75939046,1,146,0,k5_drop20pct,0.3472222222222222,0.05721844799999998
75942176,0,147,1,raw,0.4896551724137931,0.30326155
75942176,0,147,1,smooth_k5,0.993103448275862,0.19748249000000018
75942176,0,147,1,smooth_k15,0.9586206896551724,0.06582749666666665
75942176,0,147,1,k5_drop10pct,0.503448275862069,0.062735922
75942176,0,147,1,k5_drop20pct,0.503448275862069,0.062735922
75942176,1,147,0,raw,0.041379310344827586,0.18293652
75942176,1,147,0,smooth_k5,0.0,0.098907476
75942176,1,147,0,smooth_k15,0.041379310344827586,0.03315515533333335
75942176,1,147,0,k5_drop10pct,0.7793103448275862,0.050217870000000026
75942176,1,147,0,k5_drop20pct,0.7793103448275862,0.050217870000000026
75959429,0,172,0,raw,0.2647058823529412,0.134641277
75959429,0,172,0,smooth_k5,0.0058823529411764705,0.05232359200000003
75959429,0,172,0,smooth_k15,0.0,0.017441197333333325
75959429,0,172,0,k5_drop10pct,0.2529411764705882,0.027188316999999997
75959429,0,172,0,k5_drop20pct,0.2529411764705882,0.027188316999999997
75959429,1,172,1,raw,0.5588235294117647,0.16502414999999993
75959429,1,172,1,smooth_k5,0.9941176470588236,0.19748249000000018
75959429,1,172,1,smooth_k15,0.9647058823529412,0.06582749666666665
75959429,1,172,1,k5_drop10pct,0.5470588235294118,0.059094199999999986
75959429,1,172,1,k5_drop20pct,0.5470588235294118,0.059094199999999986
75959429,2,172,0,raw,0.4647058823529412,0.11744945999999998
75959429,2,172,0,smooth_k5,0.7705882352941177,0.05644529460000003
75959429,2,172,0,smooth_k15,0.03529411764705882,0.021364096666666665
75959429,2,172,0,k5_drop10pct,0.7705882352941177,0.05644529460000003
75959429,2,172,0,k5_drop20pct,0.7705882352941177,0.05644529460000003
75959429,3,172,0,raw,0.08823529411764706,0.11357412000000003
75959429,3,172,0,smooth_k5,0.0058823529411764705,0.05232359200000003
75959429,3,172,0,smooth_k15,0.0,0.017274701333333337
75959429,3,172,0,k5_drop10pct,0.15294117647058825,0.031902017999999976
75959429,3,172,0,k5_drop20pct,0.28823529411764703,0.021451988000000033
75964932,0,178,1,raw,0.18181818181818182,0.23057966999999996
75964932,0,178,1,smooth_k5,0.9943181818181818,0.19748249000000018
75964932,0,178,1,smooth_k15,0.9659090909090909,0.06582749666666665
75964932,0,178,1,k5_drop10pct,0.1875,0.08704730599999999
75964932,0,178,1,k5_drop20pct,0.19886363636363635,0.050450009999999934
75964932,1,178,0,raw,0.18181818181818182,0.15833492999999993
75964932,1,178,0,smooth_k5,0.005681818181818182,0.09847358400000006
75964932,1,178,0,smooth_k15,0.0,0.03282452800000002
75964932,1,178,0,k5_drop10pct,0.1875,0.045709104
75964932,1,178,0,k5_drop20pct,0.375,0.03837936199999997
75976337,0,219,0,raw,0.4608294930875576,0.37842955
75976337,0,219,0,smooth_k5,0.4700460829493088,0.10744512
75976337,0,219,0,smooth_k15,0.271889400921659,0.03317127666666664
75976337,0,219,0,k5_drop10pct,0.4700460829493088,0.10744512
75976337,0,219,0,k5_drop20pct,0.4700460829493088,0.10744512
75976337,1,219,1,raw,0.47465437788018433,0.38360806000000003
75976337,1,219,1,smooth_k5,0.9953917050691244,0.19748249000000018
75976337,1,219,1,smooth_k15,0.9723502304147466,0.06582749666666665
75976337,1,219,1,k5_drop10pct,0.4700460829493088,0.11161741599999997
75976337,1,219,1,k5_drop20pct,0.4700460829493088,0.11161741599999997
75984949,0,192,1,raw,0.4631578947368421,0.2123733
75984949,0,192,1,smooth_k5,0.9947368421052631,0.19748249000000018
75984949,0,192,1,smooth_k15,0.968421052631579,0.06582749666666665
75984949,0,192,1,k5_drop10pct,0.3263157894736842,0.08529103399999999
75984949,0,192,1,k5_drop20pct,0.3263157894736842,0.08529103399999999
75984949,1,192,0,raw,0.4631578947368421,0.21382342999999998
75984949,1,192,0,smooth_k5,0.005263157894736842,0.09990720800000003
75984949,1,192,0,smooth_k15,0.46842105263157896,0.05049203466666663
75984949,1,192,0,k5_drop10pct,0.13157894736842105,0.08678388000000015
75984949,1,192,0,k5_drop20pct,0.4368421052631579,0.07466080800000008
75995342,0,214,0,raw,0.36792452830188677,0.40213059999999995
75995342,0,214,0,smooth_k5,0.33962264150943394,0.14334673800000003
75995342,0,214,0,smooth_k15,0.3867924528301887,0.046354565999999986
75995342,0,214,0,k5_drop10pct,0.33962264150943394,0.14334673800000003
75995342,0,214,0,k5_drop20pct,0.33962264150943394,0.14334673800000003
75995342,1,214,1,raw,0.36792452830188677,0.3941256000000001
75995342,1,214,1,smooth_k5,0.9952830188679245,0.19748249000000018
75995342,1,214,1,smooth_k15,0.9716981132075472,0.06582749666666665
75995342,1,214,1,k5_drop10pct,0.33962264150943394,0.11174244599999994
75995342,1,214,1,k5_drop20pct,0.33962264150943394,0.11174244599999994
75998767,0,500,0,raw,0.4678714859437751,0.34675259
75998767,0,500,0,smooth_k5,0.4738955823293173,0.05715945
75998767,0,500,0,smooth_k15,0.5180722891566265,0.02204001600000001
75998767,0,500,0,k5_drop10pct,0.4738955823293173,0.05715945
75998767,0,500,0,k5_drop20pct,0.4738955823293173,0.05715945
75998767,1,500,0,raw,0.40763052208835343,0.2655579
75998767,1,500,0,smooth_k5,0.5220883534136547,0.0691631720000001
75998767,1,500,0,smooth_k15,0.5120481927710844,0.02190462733333337
75998767,1,500,0,k5_drop10pct,0.5220883534136547,0.0691631720000001
75998767,1,500,0,k5_drop20pct,0.5220883534136547,0.0691631720000001
75998767,2,500,1,raw,0.6686746987951807,0.41946972
75998767,2,500,1,smooth_k5,1.0,0.1974791399999999
75998767,2,500,1,smooth_k15,1.0,0.06582637999999996
75998767,2,500,1,k5_drop10pct,0.8132530120481928,0.12734758000000002
75998767,2,500,1,k5_drop20pct,0.5220883534136547,0.10675017000000003
75998767,3,500,0,raw,0.03413654618473896,0.07551407999999998
75998767,3,500,0,smooth_k5,0.002008032128514056,0.05232359200000003
75998767,3,500,0,smooth_k15,0.002008032128514056,0.01841234333333333
75998767,3,500,0,k5_drop10pct,0.11044176706827309,0.004453826900000003
75998767,3,500,0,k5_drop20pct,0.19879518072289157,0.0
76004820,0,209,0,raw,0.22705314009661837,0.14851575
76004820,0,209,0,smooth_k5,0.0,0.05796929000000001
76004820,0,209,0,smooth_k15,0.0,0.018649920000000014
76004820,0,209,0,k5_drop10pct,0.22705314009661837,0.03434534000000003
76004820,0,209,0,k5_drop20pct,0.22705314009661837,0.03434534000000003
76004820,1,209,0,raw,0.2995169082125604,0.21251670999999997
76004820,1,209,0,smooth_k5,0.0,0.05796929000000001
76004820,1,209,0,smooth_k15,0.0,0.018649920000000014
76004820,1,209,0,k5_drop10pct,0.3140096618357488,0.03656411200000001
76004820,1,209,0,k5_drop20pct,0.3140096618357488,0.03656411200000001
76004820,2,209,0,raw,0.2995169082125604,0.08887799
76004820,2,209,0,smooth_k5,0.0,0.05796929000000001
76004820,2,209,0,smooth_k15,0.0,0.018649920000000014
76004820,2,209,0,k5_drop10pct,0.18840579710144928,0.03374796399999999
76004820,2,209,0,k5_drop20pct,0.30917874396135264,0.027704956000000017
76004820,3,209,1,raw,0.6376811594202898,0.38699141
76004820,3,209,1,smooth_k5,0.9951690821256038,0.19748249000000018
76004820,3,209,1,smooth_k15,0.9710144927536232,0.06582749666666665
76004820,3,209,1,k5_drop10pct,0.6473429951690821,0.08834644000000003
76004820,3,209,1,k5_drop20pct,0.6473429951690821,0.08834644000000003
76012428,0,160,0,raw,0.47468354430379744,0.30452019999999996
76012428,0,160,0,smooth_k5,0.0,0.09447480000000003
76012428,0,160,0,smooth_k15,0.03164556962025317,0.034470009999999995
76012428,0,160,0,k5_drop10pct,0.4873417721518987,0.060107259999999996
76012428,0,160,0,k5_drop20pct,0.4873417721518987,0.060107259999999996
76012428,1,160,1,raw,0.2911392405063291,0.24149197999999994
76012428,1,160,1,smooth_k5,0.9936708860759493,0.19748249000000018
76012428,1,160,1,smooth_k15,0.9620253164556962,0.06582749666666665
76012428,1,160,1,k5_drop10pct,0.4873417721518987,0.09323490599999995
76012428,1,160,1,k5_drop20pct,0.4873417721518987,0.09323490599999995
76059391,0,111,0,raw,0.1743119266055046,0.17341043
76059391,0,111,0,smooth_k5,0.009174311926605505,0.05232359200000003
76059391,0,111,0,smooth_k15,0.23853211009174313,0.02062791726666667
76059391,0,111,0,k5_drop10pct,0.1926605504587156,0.037846117999999984
76059391,0,111,0,k5_drop20pct,0.24770642201834864,0.021524936600000003
76059391,1,111,0,raw,0.1651376146788991,0.08656036
76059391,1,111,0,smooth_k5,0.009174311926605505,0.05426152000000001
76059391,1,111,0,smooth_k15,0.01834862385321101,0.01808827533333332
76059391,1,111,0,k5_drop10pct,0.1743119266055046,0.0378391832
76059391,1,111,0,k5_drop20pct,0.2018348623853211,0.011599409199999987
76059391,2,111,0,raw,0.6055045871559633,0.17569820999999997
76059391,2,111,0,smooth_k5,0.009174311926605505,0.05232359200000003
76059391,2,111,0,smooth_k15,0.6788990825688074,0.022547074666666667
76059391,2,111,0,k5_drop10pct,0.5871559633027523,0.039968899999999974
76059391,2,111,0,k5_drop20pct,0.5871559633027523,0.039968899999999974
76059391,3,111,1,raw,0.3119266055045872,0.20091656999999996
76059391,3,111,1,smooth_k5,0.9908256880733946,0.19748249000000018
76059391,3,111,1,smooth_k15,0.944954128440367,0.06582749666666665
76059391,3,111,1,k5_drop10pct,0.3302752293577982,0.060575546000000036
76059391,3,111,1,k5_drop20pct,0.3302752293577982,0.060575546000000036
76063562,0,223,0,raw,0.17647058823529413,0.162468925
76063562,0,223,0,smooth_k5,0.16289592760180996,0.056624225
76063562,0,223,0,smooth_k15,0.004524886877828055,0.01827138266666667
76063562,0,223,0,k5_drop10pct,0.16289592760180996,0.056624225
76063562,0,223,0,k5_drop20pct,0.3257918552036199,0.028651494
76063562,1,223,0,raw,0.4796380090497738,0.08704275399999999
76063562,1,223,0,smooth_k5,0.004524886877828055,0.05192914600000004
76063562,1,223,0,smooth_k15,0.027149321266968326,0.018125361333333312
76063562,1,223,0,k5_drop10pct,0.13574660633484162,0.022649697999999996
76063562,1,223,0,k5_drop20pct,0.4434389140271493,0.019391002000000004
76063562,2,223,1,raw,0.28054298642533937,0.29540016
76063562,2,223,1,smooth_k5,0.995475113122172,0.19748249000000018
76063562,2,223,1,smooth_k15,0.9728506787330317,0.06582749666666665
76063562,2,223,1,k5_drop10pct,0.3076923076923077,0.07649288999999992
76063562,2,223,1,k5_drop20pct,0.3076923076923077,0.07649288999999992
76063562,3,223,0,raw,0.167420814479638,0.14044635
76063562,3,223,0,smooth_k5,0.0,0.052863646000000014
76063562,3,223,0,smooth_k15,0.00904977375565611,0.018653693333333332
76063562,3,223,0,k5_drop10pct,0.17647058823529413,0.028248084000000007
76063562,3,223,0,k5_drop20pct,0.2171945701357466,0.022538492000000007
76090421,0,195,1,raw,0.5803108808290155,0.25553322
76090421,0,195,1,smooth_k5,0.9948186528497409,0.19748249000000018
76090421,0,195,1,smooth_k15,0.9689119170984456,0.06582749666666665
76090421,0,195,1,k5_drop10pct,0.5751295336787565,0.09978736600000004
76090421,0,195,1,k5_drop20pct,0.5751295336787565,0.09978736600000004
76090421,1,195,0,raw,0.14507772020725387,0.16518209599999997
76090421,1,195,0,smooth_k5,0.0,0.05192914600000001
76090421,1,195,0,smooth_k15,0.0,0.017309715333333336
76090421,1,195,0,k5_drop10pct,0.15025906735751296,0.033558499999999936
76090421,1,195,0,k5_drop20pct,0.19689119170984457,0.018221913000000006
76090421,2,195,0,raw,0.18134715025906736,0.17857267000000002
76090421,2,195,0,smooth_k5,0.0,0.05192914600000001
76090421,2,195,0,smooth_k15,0.010362694300518135,0.017789593999999992
76090421,2,195,0,k5_drop10pct,0.18134715025906736,0.035214948000000024
76090421,2,195,0,k5_drop20pct,0.36787564766839376,0.03135981800000004
76090421,3,195,0,raw,0.3316062176165803,0.22600546999999999
76090421,3,195,0,smooth_k5,0.0051813471502590676,0.05192914600000004
76090421,3,195,0,smooth_k15,0.5025906735751295,0.023910487666666647
76090421,3,195,0,k5_drop10pct,0.3316062176165803,0.04682636799999995
76090421,3,195,0,k5_drop20pct,0.3316062176165803,0.04682636799999995
76117280,0,167,1,raw,0.4727272727272727,0.35900861
76117280,0,167,1,smooth_k5,0.9939393939393939,0.19748249000000018
76117280,0,167,1,smooth_k15,0.9636363636363636,0.06582749666666665
76117280,0,167,1,k5_drop10pct,0.48484848484848486,0.11820789600000003
76117280,0,167,1,k5_drop20pct,0.48484848484848486,0.11820789600000003
76117280,1,167,0,raw,0.18181818181818182,0.13120415000000002
76117280,1,167,0,smooth_k5,0.0,0.05357642800000001
76117280,1,167,0,smooth_k15,0.030303030303030304,0.020447649333333345
76117280,1,167,0,k5_drop10pct,0.24848484848484848,0.025078508
76117280,1,167,0,k5_drop20pct,0.24848484848484848,0.025078508
76117280,2,167,0,raw,0.07878787878787878,0.11127545000000003
76117280,2,167,0,smooth_k5,0.0,0.05357642800000001
76117280,2,167,0,smooth_k15,0.01818181818181818,0.01851443333333333
76117280,2,167,0,k5_drop10pct,0.18181818181818182,0.013533534599999994
76117280,2,167,0,k5_drop20pct,0.2,0.001087528800000001
76117280,3,167,0,raw,0.6181818181818182,0.13632278
76117280,3,167,0,smooth_k5,0.0,0.05357642800000001
76117280,3,167,0,smooth_k15,0.0,0.017858809333333336
76117280,3,167,0,k5_drop10pct,0.6,0.03306604200000002
76117280,3,167,0,k5_drop20pct,0.6,0.03306604200000002
76126973,0,167,1,raw,0.5636363636363636,0.32863974000000007
76126973,0,167,1,smooth_k5,0.9939393939393939,0.19748249000000018
76126973,0,167,1,smooth_k15,0.9636363636363636,0.06582749666666665
76126973,0,167,1,k5_drop10pct,0.5757575757575758,0.099611428
76126973,0,167,1,k5_drop20pct,0.5757575757575758,0.099611428
76126973,1,167,0,raw,0.30303030303030304,0.24853587
76126973,1,167,0,smooth_k5,0.0,0.09236838800000002
76126973,1,167,0,smooth_k15,0.006060606060606061,0.04030508199999999
76126973,1,167,0,k5_drop10pct,0.5757575757575758,0.07190675600000002
76126973,1,167,0,k5_drop20pct,0.5757575757575758,0.07190675600000002
76132264,0,255,1,raw,0.07905138339920949,0.17054240999999998
76132264,0,255,1,smooth_k5,0.9960474308300395,0.19748249000000018
76132264,0,255,1,smooth_k15,0.9762845849802372,0.06582749666666665
76132264,0,255,1,k5_drop10pct,0.4308300395256917,0.05769198600000003
76132264,0,255,1,k5_drop20pct,0.4308300395256917,0.05769198600000003
76132264,1,255,0,raw,0.13043478260869565,0.14794544999999998
76132264,1,255,0,smooth_k5,0.0,0.05192914600000001
76132264,1,255,0,smooth_k15,0.023715415019762844,0.022039526666666642
76132264,1,255,0,k5_drop10pct,0.3557312252964427,0.0275074892
76132264,1,255,0,k5_drop20pct,0.3557312252964427,0.0275074892
76132264,2,255,0,raw,0.4189723320158103,0.17180030999999998
76132264,2,255,0,smooth_k5,0.003952569169960474,0.05192914600000004
76132264,2,255,0,smooth_k15,0.33201581027667987,0.019206169999999995
76132264,2,255,0,k5_drop10pct,0.233201581027668,0.044036854000000014
76132264,2,255,0,k5_drop20pct,0.233201581027668,0.044036854000000014
76132264,3,255,0,raw,0.38735177865612647,0.160101695
76132264,3,255,0,smooth_k5,0.003952569169960474,0.05192914600000004
76132264,3,255,0,smooth_k15,0.0,0.01812536133333334
76132264,3,255,0,k5_drop10pct,0.3952569169960474,0.041449392
76132264,3,255,0,k5_drop20pct,0.3952569169960474,0.041449392
76156832,0,336,0,raw,0.05688622754491018,0.09518195999999998
76156832,0,336,0,smooth_k5,0.0,0.055949760000000015
76156832,0,336,0,smooth_k15,0.0,0.01961165666666667
76156832,0,336,0,k5_drop10pct,0.17365269461077845,0.013776313199999998
76156832,0,336,0,k5_drop20pct,0.4311377245508982,0.0016490927999999998
76156832,1,336,0,raw,0.3502994011976048,0.37106645000000005
76156832,1,336,0,smooth_k5,0.3473053892215569,0.06706259800000003
76156832,1,336,0,smooth_k15,0.32934131736526945,0.026775762000000036
76156832,1,336,0,k5_drop10pct,0.3473053892215569,0.06706259800000003
76156832,1,336,0,k5_drop20pct,0.3473053892215569,0.06706259800000003
76156832,2,336,0,raw,0.10479041916167664,0.15830666999999998
76156832,2,336,0,smooth_k5,0.0,0.055949760000000015
76156832,2,336,0,smooth_k15,0.0,0.019466239999999996
76156832,2,336,0,k5_drop10pct,0.10179640718562874,0.035810746800000015
76156832,2,336,0,k5_drop20pct,0.2125748502994012,0.023134246600000012
76156832,3,336,1,raw,0.41317365269461076,0.31374107999999995
76156832,3,336,1,smooth_k5,0.9970059880239521,0.19748249000000018
76156832,3,336,1,smooth_k15,0.9820359281437125,0.06582749666666665
76156832,3,336,1,k5_drop10pct,0.5029940119760479,0.10302218400000007
76156832,3,336,1,k5_drop20pct,0.5029940119760479,0.10302218400000007
76161698,0,500,0,raw,0.17670682730923695,0.15243524
76161698,0,500,0,smooth_k5,0.002008032128514056,0.05232359200000003
76161698,0,500,0,smooth_k15,0.010040160642570281,0.020454119999999992
76161698,0,500,0,k5_drop10pct,0.17269076305220885,0.027063994000000008
76161698,0,500,0,k5_drop20pct,0.5120481927710844,0.0253440254
76161698,1,500,1,raw,0.5060240963855421,0.33322286
76161698,1,500,1,smooth_k5,0.9979919678714859,0.18985344000000004
76161698,1,500,1,smooth_k15,0.9879518072289156,0.06387316399999998
76161698,1,500,1,k5_drop10pct,0.26706827309236947,0.09166291199999999
76161698,1,500,1,k5_drop20pct,0.26706827309236947,0.09166291199999999
76161698,2,500,0,raw,0.6686746987951807,0.24874805
76161698,2,500,0,smooth_k5,0.8975903614457831,0.05433246159999999
76161698,2,500,0,smooth_k15,0.010040160642570281,0.01981026133333333
76161698,2,500,0,k5_drop10pct,0.8975903614457831,0.05433246159999999
76161698,2,500,0,k5_drop20pct,0.6024096385542169,0.0509977912
76161698,3,500,0,raw,0.16666666666666666,0.13441569800000003
76161698,3,500,0,smooth_k5,0.0,0.052323592
76161698,3,500,0,smooth_k15,0.010040160642570281,0.02031069599999999
76161698,3,500,0,k5_drop10pct,0.1706827309236948,0.03840067560000002
76161698,3,500,0,k5_drop20pct,0.2429718875502008,0.013779474200000003
76195833,0,153,0,raw,0.1390728476821192,0.14006592
76195833,0,153,0,smooth_k5,0.0,0.052852232
76195833,0,153,0,smooth_k15,0.026490066225165563,0.019908438
76195833,0,153,0,k5_drop10pct,0.11920529801324503,0.03957862000000001
76195833,0,153,0,k5_drop20pct,0.23178807947019867,0.03067449600000001
76195833,1,153,0,raw,0.7086092715231788,0.11875774
