seed,label,opp,win,draw,r0,r1,steps,n0_final,n1_final,ships0_final,ships1_final,prod0_final,prod1_final,ships_diff,time_sec,sr_30,pr_30,sr_100,pr_100,sr_200,pr_200,sr_final,pr_final
9,new_baseline,sub2,1,0,1.0,-1.0,209,32,0,3882.0,0.0,76.0,0.0,3882.0,31.7,0.5059880239520959,0.41025641025641024,0.5290806754221389,0.5466666666666666,0.9975997599759976,1.0,1.0,1.0
13,new_baseline,sub2,1,0,1.0,-1.0,198,24,0,2419.0,0.0,48.0,0.0,2419.0,14.3,0.4879518072289157,0.5,0.6173664122137404,0.7058823529411765,1.0,1.0,1.0,1.0
11,new_baseline,sub2,1,0,1.0,-1.0,229,36,0,8357.0,0.0,92.0,0.0,8357.0,34.3,0.48214285714285715,0.5641025641025641,0.6413867822318526,0.6195652173913043,0.9762398341572317,0.9456521739130435,1.0,1.0
15,new_baseline,sub2,1,0,1.0,-1.0,192,32,0,6272.0,0.0,84.0,0.0,6272.0,20.1,0.5532786885245902,0.5555555555555556,0.5998197386210005,0.5476190476190477,1.0,1.0,1.0,1.0
12,new_baseline,sub2,1,0,1.0,-1.0,319,32,0,13824.0,0.0,88.0,0.0,13824.0,37.9,0.6285714285714286,0.8,0.5976203353163873,0.49382716049382713,0.9195936639118457,0.9204545454545454,1.0,1.0
14,new_baseline,sub2,0,0,-1.0,1.0,192,0,28,0.0,3096.0,0.0,92.0,-3096.0,30.9,0.573170731707317,0.5862068965517241,0.515426497277677,0.43478260869565216,0.0,0.0,0.0,0.0
16,new_baseline,sub2,1,0,1.0,-1.0,185,28,0,3369.0,0.0,80.0,0.0,3369.0,24.1,0.730909090909091,0.6111111111111112,0.608,0.6,1.0,1.0,1.0,1.0
18,new_baseline,sub2,1,0,1.0,-1.0,230,20,0,3966.0,0.0,52.0,0.0,3966.0,15.6,0.4944237918215613,0.5,0.5873925501432665,0.5490196078431373,0.954403063000348,0.9423076923076923,1.0,1.0
20,new_baseline,sub2,0,0,-1.0,1.0,139,0,32,0.0,2969.0,0.0,92.0,-2969.0,17.9,0.41379310344827586,0.5,0.34237901402080506,0.31521739130434784,0.0,0.0,0.0,0.0
21,new_baseline,sub2,1,0,1.0,-1.0,187,36,0,4778.0,0.0,68.0,0.0,4778.0,16.3,0.48936170212765956,0.625,0.7554776511831727,0.8113207547169812,1.0,1.0,1.0,1.0
19,new_baseline,sub2,1,0,1.0,-1.0,255,25,0,5526.0,0.0,69.0,0.0,5526.0,20.3,0.4821002386634845,0.43333333333333335,0.5031152647975078,0.5441176470588235,0.8801498127340824,0.75,1.0,1.0
24,new_baseline,sub2,1,0,1.0,-1.0,167,28,0,2667.0,0.0,52.0,0.0,2667.0,11.0,0.432258064516129,0.6,0.5854601701469451,0.7,1.0,1.0,1.0,1.0
17,new_baseline,sub2,0,0,-1.0,1.0,245,0,32,0.0,4626.0,0.0,96.0,-4626.0,41.4,0.5867346938775511,0.6,0.49498910675381264,0.43010752688172044,0.27302275189599134,0.2708333333333333,0.0,0.0
25,new_baseline,sub2,1,0,1.0,-1.0,243,20,0,4830.0,0.0,64.0,0.0,4830.0,13.9,0.5234375,0.5,0.5389937106918239,0.5806451612903226,0.9669133652590335,1.0,1.0,1.0
23,new_baseline,sub2,0,0,-1.0,1.0,132,0,28,0.0,3403.0,0.0,88.0,-3403.0,14.6,0.35294117647058826,0.5161290322580645,0.24257206208425722,0.2727272727272727,0.0,0.0,0.0,0.0
26,new_baseline,sub2,1,0,1.0,-1.0,209,24,0,4371.0,0.0,64.0,0.0,4371.0,14.0,0.5435897435897435,0.625,0.6177228232869655,0.6779661016949152,0.9977318548387096,1.0,1.0,1.0
28,new_baseline,sub2,0,0,-1.0,1.0,193,0,28,0.0,4523.0,0.0,104.0,-4523.0,23.1,0.6589958158995816,0.6470588235294118,0.47963636363636364,0.3942307692307692,0.0,0.0,0.0,0.0
22,new_baseline,sub2,0,0,-1.0,1.0,234,0,32,0.0,3534.0,0.0,96.0,-3534.0,44.0,0.5306122448979592,0.4444444444444444,0.4879492600422833,0.43333333333333335,0.31062569418733804,0.2608695652173913,0.0,0.0
27,new_baseline,sub2,1,0,1.0,-1.0,227,36,0,8090.0,0.0,96.0,0.0,8090.0,26.7,0.5421052631578948,0.6875,0.7475128644939966,0.7439024390243902,0.9561904761904761,0.9270833333333334,1.0,1.0
1,ng_1,sub2,1,0,1.0,-1.0,134,24,0,3170.0,0.0,68.0,0.0,3170.0,11.5,0.5986394557823129,0.5238095238095238,0.8613445378151261,0.921875,1.0,1.0,1.0,1.0
0,ng_1,sub2,1,0,1.0,-1.0,193,32,0,5131.0,0.0,92.0,0.0,5131.0,25.3,0.5394456289978679,0.5476190476190477,0.6234567901234568,0.5652173913043478,1.0,1.0,1.0,1.0
2,ng_1,sub2,0,0,-1.0,1.0,141,0,32,0.0,3046.0,0.0,88.0,-3046.0,14.7,0.35353535353535354,0.6,0.3735105407882676,0.26136363636363635,0.0,0.0,0.0,0.0
3,ng_1,sub2,1,0,1.0,-1.0,160,32,0,3171.0,0.0,64.0,0.0,3171.0,13.5,0.35443037974683544,0.6666666666666666,0.8345626975763962,0.6595744680851063,1.0,1.0,1.0,1.0
29,new_baseline,sub2,0,0,-1.0,1.0,210,0,36,0.0,3063.0,0.0,88.0,-3063.0,40.8,0.5213675213675214,0.5714285714285714,0.5165505226480837,0.47058823529411764,0.0831187936741449,0.011363636363636364,0.0,0.0
4,ng_1,sub2,0,0,-1.0,1.0,154,0,40,0.0,3606.0,0.0,72.0,-3606.0,16.4,0.4855072463768116,0.5333333333333333,0.24266862170087977,0.22580645161290322,0.0,0.0,0.0,0.0
6,ng_1,sub2,1,0,1.0,-1.0,192,24,0,5751.0,0.0,92.0,0.0,5751.0,16.7,0.6724137931034483,0.8571428571428571,0.6561807709348693,0.5625,1.0,1.0,1.0,1.0
7,ng_1,sub2,0,0,-1.0,1.0,166,0,28,0.0,3112.0,0.0,84.0,-3112.0,16.8,0.5841995841995842,0.46808510638297873,0.4136941369413694,0.4375,0.0,0.0,0.0,0.0
8,ng_1,sub2,0,0,-1.0,1.0,161,0,32,0.0,2012.0,0.0,76.0,-2012.0,18.2,0.6415094339622641,0.2857142857142857,0.45705384957721407,0.4861111111111111,0.0,0.0,0.0,0.0
5,ng_1,sub2,0,0,-1.0,1.0,226,0,32,0.0,3893.0,0.0,80.0,-3893.0,32.5,0.5152354570637119,0.5277777777777778,0.49958779884583676,0.525,0.05650764242704956,0.0125,0.0,0.0
10,ng_1,sub2,0,0,-1.0,1.0,170,0,32,0.0,2931.0,0.0,76.0,-2931.0,17.0,0.4525862068965517,0.5333333333333333,0.42875647668393785,0.4090909090909091,0.0,0.0,0.0,0.0
11,ng_1,sub2,1,0,1.0,-1.0,194,32,0,4024.0,0.0,68.0,0.0,4024.0,18.0,0.5918367346938775,0.5,0.6302578018995929,0.6440677966101694,1.0,1.0,1.0,1.0
9,ng_1,sub2,1,0,1.0,-1.0,231,32,0,5252.0,0.0,116.0,0.0,5252.0,32.7,0.5454545454545454,0.47368421052631576,0.5306039724361573,0.4864864864864865,0.810446957458266,0.7758620689655172,1.0,1.0
12,ng_1,sub2,0,0,-1.0,1.0,191,0,32,0.0,3829.0,0.0,88.0,-3829.0,26.5,0.4666666666666667,0.4375,0.44250304754164976,0.45454545454545453,0.0,0.0,0.0,0.0
13,ng_1,sub2,1,0,1.0,-1.0,162,34,0,5772.0,0.0,98.0,0.0,5772.0,17.2,0.49262536873156343,0.5384615384615384,0.7158746208291203,0.7083333333333334,1.0,1.0,1.0,1.0
17,ng_1,sub2,0,0,-1.0,1.0,206,0,20,0.0,2344.0,0.0,56.0,-2344.0,14.2,0.4811715481171548,0.5625,0.4816849816849817,0.5,0.022622345337026777,0.0,0.0,0.0
15,ng_1,sub2,0,0,-1.0,1.0,198,0,28,0.0,2733.0,0.0,80.0,-2733.0,25.7,0.4838709677419355,0.46153846153846156,0.5095628415300546,0.5657894736842105,0.0,0.0,0.0,0.0
18,ng_1,sub2,1,0,1.0,-1.0,256,20,0,5249.0,0.0,48.0,0.0,5249.0,16.5,0.4155844155844156,0.5652173913043478,0.5204143814747105,0.5,0.9374474053295933,0.8958333333333334,1.0,1.0
20,ng_1,sub2,0,0,-1.0,1.0,96,0,17,0.0,1524.0,0.0,61.0,-1524.0,4.4,0.5263157894736842,0.38461538461538464,0.0,0.0,0.0,0.0,0.0,0.0
14,ng_1,sub2,0,0,-1.0,1.0,274,0,36,0.0,3375.0,0.0,72.0,-3375.0,32.7,0.4632768361581921,0.4375,0.5399433427762039,0.5172413793103449,0.48729911871435977,0.36923076923076925,0.0,0.0
19,ng_1,sub2,0,0,-1.0,1.0,152,0,28,0.0,2469.0,0.0,72.0,-2469.0,8.5,0.5269461077844312,0.38461538461538464,0.25412293853073464,0.3269230769230769,0.0,0.0,0.0,0.0
23,ng_1,sub2,0,0,-1.0,1.0,195,0,24,0.0,2682.0,0.0,60.0,-2682.0,12.8,0.5071428571428571,0.35714285714285715,0.35414725069897485,0.425,0.0,0.0,0.0,0.0
21,ng_1,sub2,1,0,1.0,-1.0,162,37,0,3735.0,0.0,73.0,0.0,3735.0,17.8,0.4519230769230769,0.6666666666666666,0.6840946615299945,0.582089552238806,1.0,1.0,1.0,1.0
16,ng_1,sub2,1,0,1.0,-1.0,304,28,0,5342.0,0.0,88.0,0.0,5342.0,40.9,0.5757575757575758,0.49122807017543857,0.5332414743368928,0.4772727272727273,0.5529847292919945,0.5795454545454546,1.0,1.0
25,ng_1,sub2,1,0,1.0,-1.0,206,24,0,3200.0,0.0,60.0,0.0,3200.0,14.7,0.5648854961832062,0.6111111111111112,0.6295835922933499,0.5961538461538461,0.9888392857142857,0.9666666666666667,1.0,1.0
24,ng_1,sub2,1,0,1.0,-1.0,377,24,0,13017.0,0.0,84.0,0.0,13017.0,26.4,0.42718446601941745,0.631578947368421,0.5347938144329897,0.5789473684210527,0.879472693032015,0.8,1.0,1.0
26,ng_1,sub2,0,0,-1.0,1.0,171,0,32,0.0,4978.0,0.0,104.0,-4978.0,16.0,0.48412698412698413,0.6410256410256411,0.44873756694720734,0.39,0.0,0.0,0.0,0.0
22,ng_1,sub2,1,0,1.0,-1.0,200,36,0,4362.0,0.0,72.0,0.0,4362.0,31.6,0.549520766773163,0.6363636363636364,0.6713615023474179,0.6388888888888888,1.0,1.0,1.0,1.0
1,ng_3,sub2,0,0,-1.0,1.0,118,0,24,0.0,2622.0,0.0,84.0,-2622.0,10.5,0.5084033613445378,0.5135135135135135,0.18610679108346292,0.05952380952380952,0.0,0.0,0.0,0.0
28,ng_1,sub2,1,0,1.0,-1.0,181,33,0,3266.0,0.0,65.0,0.0,3266.0,16.3,0.5114503816793893,0.6666666666666666,0.73501303214596,0.6379310344827587,1.0,1.0,1.0,1.0
27,ng_1,sub2,0,0,-1.0,1.0,176,0,36,0.0,4193.0,0.0,108.0,-4193.0,29.3,0.5044563279857398,0.5238095238095238,0.4481171548117155,0.5,0.0,0.0,0.0,0.0
0,ng_3,sub2,0,0,-1.0,1.0,183,0,36,0.0,4313.0,0.0,116.0,-4313.0,26.6,0.6785714285714286,0.7307692307692307,0.4867704280155642,0.4392523364485981,0.0,0.0,0.0,0.0
3,ng_3,sub2,1,0,1.0,-1.0,156,32,0,4356.0,0.0,76.0,0.0,4356.0,14.3,0.578125,0.6428571428571429,0.6685690990623726,0.6164383561643836,1.0,1.0,1.0,1.0
4,ng_3,sub2,1,0,1.0,-1.0,194,36,0,7944.0,0.0,108.0,0.0,7944.0,18.1,0.6311475409836066,0.8888888888888888,0.8568173186479301,0.6931818181818182,1.0,1.0,1.0,1.0
29,ng_1,sub2,1,0,1.0,-1.0,230,40,0,7266.0,0.0,96.0,0.0,7266.0,40.7,0.5544554455445545,0.7272727272727273,0.5787626151820974,0.4946236559139785,0.9447937131630648,0.9791666666666666,1.0,1.0
2,ng_3,sub2,1,0,1.0,-1.0,218,32,0,3191.0,0.0,68.0,0.0,3191.0,30.9,0.5313807531380753,0.5333333333333333,0.5384092454112849,0.6774193548387096,0.9233476730543606,0.9852941176470589,1.0,1.0
5,ng_3,sub2,0,0,-1.0,1.0,203,0,24,0.0,2225.0,0.0,68.0,-2225.0,15.5,0.48095238095238096,0.5384615384615384,0.4914559125085441,0.4375,0.02501136880400182,0.0,0.0,0.0
10,ng_3,sub2,0,0,-1.0,1.0,192,0,20,0.0,2545.0,0.0,64.0,-2545.0,12.9,0.38823529411764707,0.5185185185185185,0.5256064690026954,0.515625,0.0,0.0,0.0,0.0
6,ng_3,sub2,0,0,-1.0,1.0,233,0,27,0.0,2003.0,0.0,71.0,-2003.0,31.6,0.5735294117647058,0.5,0.5201938610662359,0.5352112676056338,0.36480496453900707,0.2535211267605634,0.0,0.0
9,ng_3,sub2,1,0,1.0,-1.0,156,29,0,3955.0,0.0,81.0,0.0,3955.0,17.1,0.6141732283464567,0.5909090909090909,0.6759708737864077,0.6712328767123288,1.0,1.0,1.0,1.0
8,ng_3,sub2,1,0,1.0,-1.0,263,24,0,4448.0,0.0,64.0,0.0,4448.0,22.2,0.518324607329843,0.42857142857142855,0.5096544715447154,0.578125,0.6972573839662447,0.859375,1.0,1.0
7,ng_3,sub2,0,0,-1.0,1.0,176,0,36,0.0,2944.0,0.0,88.0,-2944.0,29.7,0.5060240963855421,0.5277777777777778,0.5695012264922322,0.40476190476190477,0.0,0.0,0.0,0.0
11,ng_3,sub2,1,0,1.0,-1.0,157,33,0,5034.0,0.0,93.0,0.0,5034.0,16.8,0.5386904761904762,0.6153846153846154,0.7323874755381604,0.7692307692307693,1.0,1.0,1.0,1.0
13,ng_3,sub2,0,0,-1.0,1.0,129,0,36,0.0,2518.0,0.0,72.0,-2518.0,20.9,0.4645669291338583,0.42105263157894735,0.19606828763579928,0.21739130434782608,0.0,0.0,0.0,0.0
15,ng_3,sub2,1,0,1.0,-1.0,243,24,0,4302.0,0.0,56.0,0.0,4302.0,14.9,0.5,0.5,0.49886792452830186,0.6046511627906976,0.9449288664525012,1.0,1.0,1.0
14,ng_3,sub2,1,0,1.0,-1.0,278,22,0,3628.0,0.0,62.0,0.0,3628.0,19.3,0.4723926380368098,0.5,0.5332348596750369,0.45,0.6339285714285714,0.6,1.0,1.0
18,ng_3,sub2,0,0,-1.0,1.0,156,0,24,0.0,3837.0,0.0,88.0,-3837.0,11.1,0.4527027027027027,0.42857142857142855,0.39263803680981596,0.3333333333333333,0.0,0.0,0.0,0.0
12,ng_3,sub2,1,0,1.0,-1.0,229,32,0,7098.0,0.0,100.0,0.0,7098.0,39.2,0.5611650485436893,0.5,0.5436077057793345,0.53,0.9925288657459814,1.0,1.0,1.0
20,ng_3,sub2,1,0,1.0,-1.0,147,28,0,2738.0,0.0,80.0,0.0,2738.0,14.2,0.45936395759717313,0.5,0.6583172768143867,0.5466666666666666,1.0,1.0,1.0,1.0
21,ng_3,sub2,0,0,-1.0,1.0,168,0,28,0.0,3008.0,0.0,60.0,-3008.0,12.6,0.5526315789473685,0.5,0.3531544597534445,0.26785714285714285,0.0,0.0,0.0,0.0
19,ng_3,sub2,1,0,1.0,-1.0,228,32,0,5819.0,0.0,96.0,0.0,5819.0,32.3,0.5220125786163522,0.56,0.5267452402538532,0.5714285714285714,0.9804560260586319,1.0,1.0,1.0
16,ng_3,sub2,1,0,1.0,-1.0,300,32,0,4269.0,0.0,76.0,0.0,4269.0,49.0,0.5138339920948617,0.5135135135135135,0.46141392336751214,0.5,0.5448402948402948,0.6027397260273972,1.0,1.0
23,ng_3,sub2,0,0,-1.0,1.0,142,0,23,0.0,2474.0,0.0,82.0,-2474.0,11.2,0.5492537313432836,0.4166666666666667,0.40235849056603773,0.36585365853658536,0.0,0.0,0.0,0.0
17,ng_3,sub2,0,0,-1.0,1.0,236,0,32,0.0,6078.0,0.0,100.0,-6078.0,42.9,0.5083798882681564,0.6111111111111112,0.5377539287083174,0.44,0.11353583013860218,0.05,0.0,0.0
22,ng_3,sub2,0,0,-1.0,1.0,186,0,32,0.0,3653.0,0.0,80.0,-3653.0,19.0,0.5522388059701493,0.6428571428571429,0.5445859872611465,0.4605263157894737,0.0,0.0,0.0,0.0
24,ng_3,sub2,0,0,-1.0,1.0,165,0,40,0.0,3619.0,0.0,88.0,-3619.0,25.7,0.5193370165745856,0.5294117647058824,0.40087719298245617,0.5,0.0,0.0,0.0,0.0
28,ng_3,sub2,1,0,1.0,-1.0,167,33,0,4324.0,0.0,61.0,0.0,4324.0,16.4,0.42028985507246375,0.5,0.7533206831119544,0.7586206896551724,1.0,1.0,1.0,1.0
25,ng_3,sub2,0,0,-1.0,1.0,201,0,28,0.0,2609.0,0.0,60.0,-2609.0,20.8,0.4262295081967213,0.5454545454545454,0.43963254593175854,0.42105263157894735,0.0,0.0,0.0,0.0
26,ng_3,sub2,1,0,1.0,-1.0,173,33,0,4176.0,0.0,69.0,0.0,4176.0,22.8,0.6363636363636364,0.4642857142857143,0.666871921182266,0.7727272727272727,1.0,1.0,1.0,1.0
27,ng_3,sub2,0,0,-1.0,1.0,172,0,36,0.0,4344.0,0.0,100.0,-4344.0,24.3,0.4820717131474104,0.4888888888888889,0.42921013412816694,0.46875,0.0,0.0,0.0,0.0
2,prio_0.9,sub2,1,0,1.0,-1.0,174,26,0,4083.0,0.0,70.0,0.0,4083.0,10.9,0.5223367697594502,0.5294117647058824,0.6234194612424409,0.6470588235294118,1.0,1.0,1.0,1.0
1,prio_0.9,sub2,1,0,1.0,-1.0,214,32,0,7849.0,0.0,80.0,0.0,7849.0,16.7,0.5379061371841155,0.6875,0.7355793772332823,0.6571428571428571,0.9988343290106367,1.0,1.0,1.0
0,prio_0.9,sub2,0,0,-1.0,1.0,183,0,28,0.0,3698.0,0.0,92.0,-3698.0,20.6,0.4977168949771689,0.4230769230769231,0.4646808510638298,0.4146341463414634,0.0,0.0,0.0,0.0
4,prio_0.9,sub2,1,0,1.0,-1.0,138,36,0,4478.0,0.0,88.0,0.0,4478.0,12.3,0.4444444444444444,0.6190476190476191,0.8633512544802867,0.8850574712643678,1.0,1.0,1.0,1.0
3,prio_0.9,sub2,0,0,-1.0,1.0,213,0,32,0.0,3702.0,0.0,80.0,-3702.0,26.7,0.35,0.8,0.5325638911788954,0.4057971014492754,0.04791598293403348,0.05,0.0,0.0
7,prio_0.9,sub2,0,0,-1.0,1.0,139,0,20,0.0,2405.0,0.0,60.0,-2405.0,8.7,0.5497382198952879,0.5,0.26258992805755393,0.2413793103448276,0.0,0.0,0.0,0.0
29,ng_3,sub2,0,0,-1.0,1.0,248,0,36,0.0,2770.0,0.0,68.0,-2770.0,40.7,0.6178343949044586,0.5,0.5213815789473685,0.5084745762711864,0.3039161610590182,0.328125,0.0,0.0
6,prio_0.9,sub2,1,0,1.0,-1.0,201,32,0,7574.0,0.0,92.0,0.0,7574.0,18.9,0.7374301675977654,0.8695652173913043,0.8153310104529616,0.8,1.0,1.0,1.0,1.0
8,prio_0.9,sub2,0,0,-1.0,1.0,142,0,28,0.0,3085.0,0.0,88.0,-3085.0,15.6,0.516295025728988,0.4878048780487805,0.3973301923831959,0.3409090909090909,0.0,0.0,0.0,0.0
5,prio_0.9,sub2,1,0,1.0,-1.0,230,28,0,5559.0,0.0,84.0,0.0,5559.0,32.6,0.5104602510460251,0.4666666666666667,0.5176390773405699,0.5357142857142857,0.9424283765347885,0.9404761904761905,1.0,1.0
11,prio_0.9,sub2,1,0,1.0,-1.0,195,28,0,3351.0,0.0,68.0,0.0,3351.0,13.6,0.5,0.5,0.7172523961661342,0.65625,1.0,1.0,1.0,1.0
10,prio_0.9,sub2,1,0,1.0,-1.0,160,34,0,3628.0,0.0,78.0,0.0,3628.0,16.3,0.6065573770491803,0.7333333333333333,0.760625,0.6923076923076923,1.0,1.0,1.0,1.0
13,prio_0.9,sub2,0,0,-1.0,1.0,173,0,24,0.0,3035.0,0.0,68.0,-3035.0,11.1,0.5709090909090909,0.45454545454545453,0.4511904761904762,0.3387096774193548,0.0,0.0,0.0,0.0
14,prio_0.9,sub2,0,0,-1.0,1.0,149,0,28,0.0,2849.0,0.0,76.0,-2849.0,12.6,0.3827751196172249,0.5,0.3481858688733291,0.33783783783783783,0.0,0.0,0.0,0.0
9,prio_0.9,sub2,1,0,1.0,-1.0,266,39,0,4840.0,0.0,75.0,0.0,4840.0,38.2,0.5426829268292683,0.625,0.5742481203007519,0.5272727272727272,0.8200980392156862,0.7575757575757576,1.0,1.0
15,prio_0.9,sub2,0,0,-1.0,1.0,237,0,24,0.0,2590.0,0.0,64.0,-2590.0,22.3,0.544529262086514,0.5652173913043478,0.5283116883116883,0.515625,0.26239907727797,0.125,0.0,0.0
16,prio_0.9,sub2,1,0,1.0,-1.0,228,24,0,3894.0,0.0,60.0,0.0,3894.0,17.9,0.5864406779661017,0.5862068965517241,0.575287643821911,0.5166666666666667,0.9801077496891836,1.0,1.0,1.0
12,prio_0.9,sub2,1,0,1.0,-1.0,284,32,0,5511.0,0.0,88.0,0.0,5511.0,40.4,0.5021645021645021,0.5,0.5698992443324937,0.4875,0.7995715305879553,0.8181818181818182,1.0,1.0
19,prio_0.9,sub2,1,0,1.0,-1.0,183,24,0,3298.0,0.0,64.0,0.0,3298.0,14.2,0.5497835497835498,0.6190476190476191,0.6332070707070707,0.6031746031746031,1.0,1.0,1.0,1.0
18,prio_0.9,sub2,1,0,1.0,-1.0,227,28,0,2919.0,0.0,60.0,0.0,2919.0,22.1,0.5740740740740741,0.6923076923076923,0.6021634615384616,0.4727272727272727,0.8988505747126436,0.9666666666666667,1.0,1.0
